Date,Time,CuMeters,Flow_Scaled,Water_Level
24/08/2019,20:30:35,214357,0,0
24/08/2019,20:45:35,214357,0,0
24/08/2019,21:00:35,214357,0,0
24/08/2019,21:15:35,214357,0,0
24/08/2019,21:30:35,214357,0,0
24/08/2019,21:45:35,214357,0,0
24/08/2019,22:00:35,214357,0,0
24/08/2019,22:15:35,214357,0,0
24/08/2019,22:30:35,214357,0,0
24/08/2019,22:45:35,214357,0,0
24/08/2019,23:00:35,214357,0,0
24/08/2019,23:15:35,214357,0,0
24/08/2019,23:30:35,214357,0,0
24/08/2019,23:45:35,214357,0,0
25/08/2019,0:00:35,214357,0,0
25/08/2019,0:15:35,214357,0,0
25/08/2019,0:30:35,214357,0,0
25/08/2019,0:45:35,214357,0,0
25/08/2019,1:00:35,214357,0,0
25/08/2019,1:15:35,214357,0,0
25/08/2019,1:30:35,214357,0,0
25/08/2019,1:45:35,214357,0,0
25/08/2019,2:00:35,214357,0,0
25/08/2019,2:15:35,214357,0,0
25/08/2019,2:30:35,214357,0,0
25/08/2019,2:45:35,214357,0,0
25/08/2019,3:00:35,214357,0,0
25/08/2019,3:15:35,214357,0,0
25/08/2019,3:30:35,214357,0,0
25/08/2019,3:45:35,214357,0,0
25/08/2019,4:00:35,214357,0,0
25/08/2019,4:15:35,214357,0,0
25/08/2019,4:30:35,214357,0,0
25/08/2019,4:45:35,214357,0,0
25/08/2019,5:00:35,214357,0,0
25/08/2019,5:15:35,214357,0,0
25/08/2019,5:30:35,214357,0,0
25/08/2019,5:45:35,214357,0,0
25/08/2019,6:00:35,214357,0,0
25/08/2019,6:15:35,214357,0,0
25/08/2019,6:30:35,214357,0,0
25/08/2019,6:45:35,214357,0,0
25/08/2019,7:00:35,214357,0,0
25/08/2019,7:15:35,214357,0,0
25/08/2019,7:30:35,214357,0,0
25/08/2019,7:45:35,214357,0,0
25/08/2019,8:00:35,214357,0,0
25/08/2019,8:15:35,214357,0,0
25/08/2019,8:30:35,214357,0,0
25/08/2019,8:45:35,214357,0,0
25/08/2019,9:00:35,214357,0,0
25/08/2019,9:15:35,214357,0,0
25/08/2019,9:30:35,214357,0,0
25/08/2019,9:45:35,214357,0,0
25/08/2019,10:00:35,214357,0,0
25/08/2019,10:15:35,214357,0,0
25/08/2019,10:30:35,214357,0,0
25/08/2019,10:45:35,214357,0,0
25/08/2019,11:00:35,214357,0,0
25/08/2019,11:15:35,214357,0,0
25/08/2019,11:30:35,214357,0,0
25/08/2019,11:45:35,214357,0,0
25/08/2019,12:00:35,214357,0,0
25/08/2019,12:15:35,214357,0,0
25/08/2019,12:30:35,214357,0,0
25/08/2019,12:45:35,214357,0,0
25/08/2019,13:00:35,214357,0,0
25/08/2019,13:15:35,214357,0,0
25/08/2019,13:30:35,214357,0,0
25/08/2019,13:45:35,214357,0,0
25/08/2019,14:00:35,214357,0,0
25/08/2019,14:15:35,214357,0,0
25/08/2019,14:30:35,214357,0,0
25/08/2019,14:45:35,214357,0,0
25/08/2019,15:00:35,214357,0,0
25/08/2019,15:15:35,214357,0,0
25/08/2019,15:30:35,214357,0,0
25/08/2019,15:45:35,214357,0,0
25/08/2019,16:00:35,214357,0,0
25/08/2019,16:15:35,214357,0,0
25/08/2019,16:30:35,214357,0,0
25/08/2019,16:45:35,214357,0,0
25/08/2019,17:00:35,214357,0,0
25/08/2019,17:15:35,214357,0,0
25/08/2019,17:30:35,214357,0,0
25/08/2019,17:45:35,214357,0,0
25/08/2019,18:00:35,214357,0,0
25/08/2019,18:15:35,214357,0,0
25/08/2019,18:30:35,214357,0,0
25/08/2019,18:45:35,214357,0,0
25/08/2019,19:00:35,214357,0,0
25/08/2019,19:15:35,214357,0,0
25/08/2019,19:30:35,214357,0,0
25/08/2019,19:45:35,214357,0,0
25/08/2019,20:00:35,214357,0,0
25/08/2019,20:15:35,214357,0,0
25/08/2019,20:30:35,214357,0,0
25/08/2019,20:45:35,214357,0,0
25/08/2019,21:00:35,214357,0,0
25/08/2019,21:15:35,214357,0,0
25/08/2019,21:30:35,214357,0,0
25/08/2019,21:45:35,214357,0,0
25/08/2019,22:00:35,214357,0,0
25/08/2019,22:15:35,214357,0,0
25/08/2019,22:30:35,214357,0,0
25/08/2019,22:45:35,214357,0,0
25/08/2019,23:00:35,214357,0,0
25/08/2019,23:15:35,214357,0,0
25/08/2019,23:30:35,214357,0,0
25/08/2019,23:45:35,214357,0,0
26/08/2019,0:00:35,214357,0,0
26/08/2019,0:15:35,214357,0,0
26/08/2019,0:30:35,214357,0,0
26/08/2019,0:45:35,214357,0,0
26/08/2019,1:00:35,214357,0,0
26/08/2019,1:15:35,214357,0,0
26/08/2019,1:30:35,214357,0,0
26/08/2019,1:45:35,214357,0,0
26/08/2019,2:00:35,214357,0,0
26/08/2019,2:15:35,214357,0,0
26/08/2019,2:30:35,214357,0,0
26/08/2019,2:45:35,214357,0,0
26/08/2019,3:00:35,214357,0,0
26/08/2019,3:15:35,214357,0,0
26/08/2019,3:30:35,214357,0,0
26/08/2019,3:45:35,214357,0,0
26/08/2019,4:00:35,214357,0,0
26/08/2019,4:15:35,214357,0,0
26/08/2019,4:30:35,214357,0,0
26/08/2019,4:45:35,214357,0,0
26/08/2019,5:00:35,214357,0,0
26/08/2019,5:15:35,214357,0,0
26/08/2019,5:30:35,214357,0,0
26/08/2019,5:45:35,214357,0,0
26/08/2019,6:00:35,214357,0,0
26/08/2019,6:15:35,214357,0,0
26/08/2019,6:30:35,214357,0,0
26/08/2019,6:45:35,214357,0,0
26/08/2019,7:00:35,214357,0,0
26/08/2019,7:15:35,214357,0,0
26/08/2019,7:30:35,214357,0,0
26/08/2019,7:45:35,214357,0,0
26/08/2019,8:00:35,214357,0,0
26/08/2019,8:15:35,214357,0,0
26/08/2019,8:30:35,214357,0,0
26/08/2019,8:45:35,214357,0,0
26/08/2019,9:00:35,214357,0,0
26/08/2019,9:15:35,214357,0,0
26/08/2019,9:30:35,214357,0,0
26/08/2019,9:45:35,214357,0,0
26/08/2019,10:00:35,214357,0,0
26/08/2019,10:15:35,214357,0,0
26/08/2019,10:30:35,214357,0,0
26/08/2019,10:45:35,214357,0,0
26/08/2019,11:00:35,214357,0,0
26/08/2019,11:15:35,214357,0,0
26/08/2019,11:30:35,214357,0,0
26/08/2019,11:45:35,214357,0,0
26/08/2019,12:00:35,214357,0,0
26/08/2019,12:15:35,214357,0,0
26/08/2019,12:30:35,214357,0,0
26/08/2019,12:45:35,214357,0,0
26/08/2019,13:00:35,214357,0,0
26/08/2019,13:15:35,214357,0,0
26/08/2019,13:30:35,214357,0,0
26/08/2019,13:45:35,214357,0,0
26/08/2019,14:00:35,214357,0,0
26/08/2019,14:15:35,214357,0,0
26/08/2019,14:30:35,214357,0,0
26/08/2019,14:45:35,214357,0,0
26/08/2019,15:00:35,214357,0,0
26/08/2019,15:15:35,214357,0,0
26/08/2019,15:30:35,214357,0,0
26/08/2019,15:45:35,214357,0,0
26/08/2019,16:00:35,214357,0,0
26/08/2019,16:15:35,214357,0,0
26/08/2019,16:30:35,214357,0,0
26/08/2019,16:45:35,214357,0,0
26/08/2019,17:00:35,214357,0,0
26/08/2019,17:15:35,214357,0,0
26/08/2019,17:30:35,214357,0,0
26/08/2019,17:45:35,214357,0,0
26/08/2019,18:00:35,214357,0,0
26/08/2019,18:15:35,214357,0,0
26/08/2019,18:30:35,214357,0,0
26/08/2019,18:45:35,214357,0,0
26/08/2019,19:00:35,214357,0,0
26/08/2019,19:15:35,214357,0,0
26/08/2019,19:30:35,214357,0,0
26/08/2019,19:45:35,214357,0,0
26/08/2019,20:00:35,214357,0,0
26/08/2019,20:15:35,214357,0,0
26/08/2019,20:30:35,214357,0,0
26/08/2019,20:45:35,214357,0,0
26/08/2019,21:00:35,214357,0,0
26/08/2019,21:15:35,214357,0,0
26/08/2019,21:30:35,214357,0,0
26/08/2019,21:45:35,214357,0,0
26/08/2019,22:00:35,214357,0,0
26/08/2019,22:15:35,214357,0,0
26/08/2019,22:30:35,214357,0,0
26/08/2019,22:45:35,214357,0,0
26/08/2019,23:00:35,214357,0,0
26/08/2019,23:15:35,214357,0,0
26/08/2019,23:30:35,214357,0,0
26/08/2019,23:45:35,214357,0,0
27/08/2019,0:00:35,214357,0,0
27/08/2019,0:15:35,214357,0,0
27/08/2019,0:30:35,214357,0,0
27/08/2019,0:45:35,214357,0,0
27/08/2019,1:00:35,214357,0,0
27/08/2019,1:15:35,214357,0,0
27/08/2019,1:30:35,214357,0,0
27/08/2019,1:45:35,214357,0,0
27/08/2019,2:00:35,214357,0,0
27/08/2019,2:15:35,214357,0,0
27/08/2019,2:30:35,214357,0,0
27/08/2019,2:45:35,214357,0,0
27/08/2019,3:00:35,214357,0,0
27/08/2019,3:15:35,214357,0,0
27/08/2019,3:30:35,214357,0,0
27/08/2019,3:45:35,214357,0,0
27/08/2019,4:00:35,214357,0,0
27/08/2019,4:15:35,214357,0,0
27/08/2019,4:30:35,214357,0,0
27/08/2019,4:45:35,214357,0,0
27/08/2019,5:00:35,214357,0,0
27/08/2019,5:15:35,214357,0,0
27/08/2019,5:30:35,214357,0,0
27/08/2019,5:45:35,214357,0,0
27/08/2019,6:00:35,214357,0,0
27/08/2019,6:15:35,214357,0,0
27/08/2019,6:30:35,214357,0,0
27/08/2019,6:45:35,214357,0,0
27/08/2019,7:00:35,214357,0,0
27/08/2019,7:15:35,214357,0,0
27/08/2019,7:30:35,214357,0,0
27/08/2019,7:45:35,214357,0,0
27/08/2019,8:00:35,214357,0,0
27/08/2019,8:15:35,214357,0,0
27/08/2019,8:30:35,214357,0,0
27/08/2019,8:45:35,214357,0,0
27/08/2019,9:00:35,214357,0,0
27/08/2019,9:15:35,214357,0,0
27/08/2019,9:30:35,214357,0,0
27/08/2019,9:45:35,214357,0,0
27/08/2019,10:00:35,214357,0.005625,0
27/08/2019,10:15:35,214357,0,0
27/08/2019,10:30:35,214357,0,0
27/08/2019,10:45:35,214357,0,0
27/08/2019,11:00:35,214357,0,0
27/08/2019,11:15:35,214357,0.001875,0
27/08/2019,11:30:35,214357,0,0
27/08/2019,11:45:35,214357,0,0
27/08/2019,12:00:35,214357,0,0
27/08/2019,12:15:35,214357,0,0
27/08/2019,12:30:35,214357,0,0
27/08/2019,12:45:35,214357,0,0
27/08/2019,13:00:35,214357,0,0
27/08/2019,13:15:35,214357,0,0
27/08/2019,13:30:35,214357,0,0
27/08/2019,13:45:35,214357,0,0
27/08/2019,14:00:35,214357,0,0
27/08/2019,14:15:35,214357,0,0
27/08/2019,14:30:35,214357,0,0
27/08/2019,14:45:35,214357,0,0
27/08/2019,15:00:35,214357,0,0
27/08/2019,15:15:35,214357,0,0
27/08/2019,15:30:35,214357,0,0
27/08/2019,15:45:35,214357,0,0
27/08/2019,16:00:35,214357,0,0
27/08/2019,16:15:35,214357,0,0
27/08/2019,16:30:35,214357,0,0
27/08/2019,16:45:35,214357,0,0
27/08/2019,17:00:35,214357,0,0
27/08/2019,17:15:35,214357,0,0
27/08/2019,17:30:35,214357,0,0
27/08/2019,17:45:35,214357,0,0
27/08/2019,18:00:35,214357,0,0
27/08/2019,18:15:35,214357,0,0
27/08/2019,18:30:35,214357,0,0
27/08/2019,18:45:35,214357,0,0
27/08/2019,19:00:35,214357,0,0
27/08/2019,19:15:35,214357,0,0
27/08/2019,19:30:35,214357,0,0
27/08/2019,19:45:35,214357,0,0
27/08/2019,20:00:35,214357,0,0
27/08/2019,20:15:35,214357,0,0
27/08/2019,20:30:35,214357,0,0
27/08/2019,20:45:35,214357,0,0
27/08/2019,21:00:35,214357,0,0
27/08/2019,21:15:35,214357,0,0
27/08/2019,21:30:35,214357,0,0
27/08/2019,21:45:35,214357,0,0
27/08/2019,22:00:35,214357,0,0
27/08/2019,22:15:35,214357,0,0
27/08/2019,22:30:35,214357,0,0
27/08/2019,22:45:35,214357,0,0
27/08/2019,23:00:35,214357,0,0
27/08/2019,23:15:35,214357,0,0
27/08/2019,23:30:35,214357,0,0
27/08/2019,23:45:35,214357,0,0
28/08/2019,0:00:35,214357,0,0
28/08/2019,0:15:35,214357,0,0
28/08/2019,0:30:35,214357,0,0
28/08/2019,0:45:35,214357,0,0
28/08/2019,1:00:35,214357,0,0
28/08/2019,1:15:35,214357,0,0
28/08/2019,1:30:35,214357,0,0
28/08/2019,1:45:35,214357,0,0
28/08/2019,2:00:35,214357,0,0
28/08/2019,2:15:35,214357,0,0
28/08/2019,2:30:35,214357,0,0
28/08/2019,2:45:35,214357,0,0
28/08/2019,3:00:35,214357,0,0
28/08/2019,3:15:35,214357,0,0
28/08/2019,3:30:35,214357,0,0
28/08/2019,3:45:35,214357,0,0
28/08/2019,4:00:35,214357,0,0
28/08/2019,4:15:35,214357,0,0
28/08/2019,4:30:35,214357,0,0
28/08/2019,4:45:35,214357,0,0
28/08/2019,5:00:35,214357,0,0
28/08/2019,5:15:35,214357,0,0
28/08/2019,5:30:35,214357,0,0
28/08/2019,5:45:35,214357,0,0
28/08/2019,6:00:35,214357,0,0
28/08/2019,6:15:35,214357,0,0
28/08/2019,6:30:35,214357,0,0
28/08/2019,6:45:35,214357,0,0
28/08/2019,7:00:35,214357,0,0
28/08/2019,7:15:35,214357,0,0
28/08/2019,7:30:35,214357,0,0
28/08/2019,7:45:35,214357,0,0
28/08/2019,8:00:35,214357,0,0
28/08/2019,8:15:35,214357,0,0
28/08/2019,8:30:35,214357,0,0
28/08/2019,8:45:35,214357,0,0
28/08/2019,9:00:35,214357,0,0
28/08/2019,9:15:35,214357,0,0
28/08/2019,9:30:35,214357,0,0
28/08/2019,9:45:35,214357,0,0
28/08/2019,10:00:35,214357,0,0
28/08/2019,10:15:35,214357,0,0
28/08/2019,10:30:35,214357,0,0
28/08/2019,10:45:35,214357,0,0
28/08/2019,11:00:35,214357,0,0
28/08/2019,11:15:35,214357,0,0
28/08/2019,11:30:35,214357,0,0
28/08/2019,11:45:35,214357,0,0
28/08/2019,12:00:35,214357,0,0
28/08/2019,12:15:35,214357,0,0
28/08/2019,12:30:35,214357,0,0
28/08/2019,12:45:35,214357,0,0
28/08/2019,13:00:35,214357,0,0
28/08/2019,13:15:35,214357,0,0
28/08/2019,13:30:35,214357,0,0
28/08/2019,13:45:35,214357,0,0
28/08/2019,14:00:35,214357,0,0
28/08/2019,14:15:35,214357,0,0
28/08/2019,14:30:35,214357,0,0
28/08/2019,14:45:35,214357,0,0
28/08/2019,15:00:35,214357,0,0
28/08/2019,15:15:35,214357,0,0
28/08/2019,15:30:35,214357,0,0
28/08/2019,15:45:35,214357,0,0
28/08/2019,16:00:35,214357,0,0
28/08/2019,16:15:35,214357,0,0
28/08/2019,16:30:35,214357,0,0
28/08/2019,16:45:35,214357,0,0
28/08/2019,17:00:35,214357,0,0
28/08/2019,17:15:35,214357,0,0
28/08/2019,17:30:35,214357,0,0
28/08/2019,17:45:35,214357,0,0
28/08/2019,18:00:35,214357,0,0
28/08/2019,18:15:35,214357,0,0
28/08/2019,18:30:35,214357,0,0
28/08/2019,18:45:35,214357,0,0
28/08/2019,19:00:35,214357,0,0
28/08/2019,19:15:35,214357,0,0
28/08/2019,19:30:35,214357,0,0
28/08/2019,19:45:35,214357,0,0
28/08/2019,20:00:35,214357,0,0
28/08/2019,20:15:35,214357,0,0
28/08/2019,20:30:35,214357,0,0
28/08/2019,20:45:35,214357,0,0
28/08/2019,21:00:35,214357,0,0
28/08/2019,21:15:35,214357,0,0
28/08/2019,21:30:35,214357,0,0
28/08/2019,21:45:35,214357,0,0
28/08/2019,22:00:35,214357,0,0
28/08/2019,22:15:35,214357,0,0
28/08/2019,22:30:35,214357,0,0
28/08/2019,22:45:35,214357,0,0
28/08/2019,23:00:35,214357,0,0
28/08/2019,23:15:35,214357,0,0
28/08/2019,23:30:35,214357,0,0
28/08/2019,23:45:35,214357,0,0
29/08/2019,0:00:35,214357,0,0
29/08/2019,0:15:35,214357,0,0
29/08/2019,0:30:35,214357,0,0
29/08/2019,0:45:35,214357,0,0
29/08/2019,1:00:35,214357,0,0
29/08/2019,1:15:35,214357,0,0
29/08/2019,1:30:35,214357,0,0
29/08/2019,1:45:35,214357,0,0
29/08/2019,2:00:35,214357,0,0
29/08/2019,2:15:35,214357,0,0
29/08/2019,2:30:35,214357,0,0
29/08/2019,2:45:35,214357,0,0
29/08/2019,3:00:35,214357,0,0
29/08/2019,3:15:35,214357,0,0
29/08/2019,3:30:35,214357,0,0
29/08/2019,3:45:35,214357,0,0
29/08/2019,4:00:35,214357,0,0
29/08/2019,4:15:35,214357,0,0
29/08/2019,4:30:35,214357,0,0
29/08/2019,4:45:35,214357,0,0
29/08/2019,5:00:35,214357,0,0
29/08/2019,5:15:35,214357,0,0
29/08/2019,5:30:35,214357,0,0
29/08/2019,5:45:35,214357,0,0
29/08/2019,6:00:35,214357,0,0
29/08/2019,6:15:35,214357,0,0
29/08/2019,6:30:35,214357,0,0
29/08/2019,6:45:35,214357,0,0
29/08/2019,7:00:35,214357,0,0
29/08/2019,7:15:35,214357,0,0
29/08/2019,7:30:35,214357,0,0
29/08/2019,7:45:35,214357,0,0
29/08/2019,8:00:35,214357,0,0
29/08/2019,8:15:35,214357,0,0
29/08/2019,8:30:35,214357,0,0
29/08/2019,8:45:35,214357,0,0
29/08/2019,9:00:35,214357,0,0
29/08/2019,9:15:35,214357,0,0
29/08/2019,9:30:35,214357,0,0
29/08/2019,9:45:35,214357,0,0
29/08/2019,10:00:35,214357,0,0
29/08/2019,10:15:35,214357,0,0
29/08/2019,10:30:35,214357,0,0
29/08/2019,10:45:35,214357,0,0
29/08/2019,11:00:35,214357,0,0
29/08/2019,11:15:35,214357,0,0
29/08/2019,11:30:35,214357,0,0
29/08/2019,11:45:35,214357,0,0
29/08/2019,12:00:35,214357,0,0
29/08/2019,12:15:35,214357,0,0
29/08/2019,12:30:35,214357,0,0
29/08/2019,12:45:35,214357,0,0
29/08/2019,13:00:35,214357,0,0
29/08/2019,13:15:35,214357,0,0
29/08/2019,13:30:35,214357,0,0
29/08/2019,13:45:35,214357,0,0
29/08/2019,14:00:35,214357,0,0
29/08/2019,14:15:35,214357,0,0
29/08/2019,14:30:35,214357,0,0
29/08/2019,14:45:35,214357,0,0
29/08/2019,15:00:35,214357,0,0
29/08/2019,15:15:35,214357,0,0
29/08/2019,15:30:35,214357,0,0
29/08/2019,15:45:35,214357,0,0
29/08/2019,16:00:35,214357,0,0
29/08/2019,16:15:35,214357,0,0
29/08/2019,16:30:35,214357,0,0
29/08/2019,16:45:35,214357,0,0
29/08/2019,17:00:35,214357,0,0
29/08/2019,17:15:35,214357,0,0
29/08/2019,17:30:35,214357,0,0
29/08/2019,17:45:35,214357,0,0
29/08/2019,18:00:35,214357,0,0
29/08/2019,18:15:35,214357,0,0
29/08/2019,18:30:35,214357,0,0
29/08/2019,18:45:35,214357,0,0
29/08/2019,19:00:35,214357,0,0
29/08/2019,19:15:35,214357,0,0
29/08/2019,19:30:35,214357,0,0
29/08/2019,19:45:35,214357,0,0
29/08/2019,20:00:35,214357,0,0
29/08/2019,20:15:35,214357,0,0
29/08/2019,20:30:35,214357,0,0
29/08/2019,20:45:35,214357,0,0
29/08/2019,21:00:35,214357,0,0
29/08/2019,21:15:35,214357,0,0
29/08/2019,21:30:35,214357,0,0
29/08/2019,21:45:35,214357,0,0
29/08/2019,22:00:35,214357,0,0
29/08/2019,22:15:35,214357,0,0
29/08/2019,22:30:35,214357,0,0
29/08/2019,22:45:35,214357,0,0
29/08/2019,23:00:35,214357,0,0
29/08/2019,23:15:35,214357,0,0
29/08/2019,23:30:35,214357,0,0
29/08/2019,23:45:35,214357,0,0
30/08/2019,0:00:35,214357,0,0
30/08/2019,0:15:35,214357,0,0
30/08/2019,0:30:35,214357,0,0
30/08/2019,0:45:35,214357,0,0
30/08/2019,1:00:35,214357,0,0
30/08/2019,1:15:35,214357,0,0
30/08/2019,1:30:35,214357,0,0
30/08/2019,1:45:35,214357,0,0
30/08/2019,2:00:35,214357,0,0
30/08/2019,2:15:35,214357,0,0
30/08/2019,2:30:35,214357,0,0
30/08/2019,2:45:35,214357,0,0
30/08/2019,3:00:35,214357,0,0
30/08/2019,3:15:35,214357,0,0
30/08/2019,3:30:35,214357,0,0
30/08/2019,3:45:35,214357,0,0
30/08/2019,4:00:35,214357,0,0
30/08/2019,4:15:35,214357,0,0
30/08/2019,4:30:35,214357,0,0
30/08/2019,4:45:35,214357,0,0
30/08/2019,5:00:35,214357,0,0
30/08/2019,5:15:35,214357,0,0
30/08/2019,5:30:35,214357,0,0
30/08/2019,5:45:35,214357,0,0
30/08/2019,6:00:35,214357,0,0
30/08/2019,6:15:35,214357,0,0
30/08/2019,6:30:35,214357,0,0
30/08/2019,6:45:35,214357,0,0
30/08/2019,7:00:35,214357,0,0
30/08/2019,7:15:35,214357,0,0
30/08/2019,7:30:35,214357,0,0
30/08/2019,7:45:35,214357,0,0
30/08/2019,8:00:35,214357,0,0
30/08/2019,8:15:35,214357,0,0
30/08/2019,8:30:35,214357,0,0
30/08/2019,8:45:35,214357,0,0
30/08/2019,9:00:35,214357,0,0
30/08/2019,9:15:35,214357,0,0
30/08/2019,9:30:35,214357,0,0
30/08/2019,9:45:35,214357,0,0
30/08/2019,10:00:35,214357,0,0
30/08/2019,10:15:35,214357,0,0
30/08/2019,10:30:35,214357,0,0
30/08/2019,10:45:35,214357,0,0
30/08/2019,11:00:35,214357,0,0
30/08/2019,11:15:35,214357,0,0
30/08/2019,11:30:35,214357,0,0
30/08/2019,11:45:35,214357,0,0
30/08/2019,12:00:35,214357,0,0
30/08/2019,12:15:35,214357,0,0
30/08/2019,12:30:35,214357,0,0
30/08/2019,12:45:35,214357,0,0
30/08/2019,13:00:35,214357,0,0
30/08/2019,13:15:35,214357,0,0
30/08/2019,13:30:35,214357,0,0
30/08/2019,13:45:35,214357,0,0
30/08/2019,14:00:35,214357,0,0
30/08/2019,14:15:35,214357,0,0
30/08/2019,14:30:35,214357,0,0
30/08/2019,14:45:35,214357,0,0
30/08/2019,15:00:35,214357,0,0
30/08/2019,15:15:35,214357,0,0
30/08/2019,15:30:35,214357,0,0
30/08/2019,15:45:35,214357,0,0
30/08/2019,16:00:35,214357,0,0
30/08/2019,16:15:35,214357,0,0
30/08/2019,16:30:35,214357,0,0
30/08/2019,16:45:35,214357,0,0
30/08/2019,17:00:35,214357,0,0
30/08/2019,17:15:35,214357,0,0
30/08/2019,17:30:35,214357,0,0
30/08/2019,17:45:35,214357,0,0
30/08/2019,18:00:35,214357,0,0
30/08/2019,18:15:35,214357,0,0
30/08/2019,18:30:35,214357,0,0
30/08/2019,18:45:35,214357,0,0
30/08/2019,19:00:35,214357,0,0
30/08/2019,19:15:35,214357,0,0
30/08/2019,19:30:35,214357,0,0
30/08/2019,19:45:35,214357,0,0
30/08/2019,20:00:35,214357,0,0
30/08/2019,20:15:35,214357,0,0
30/08/2019,20:30:35,214357,0,0
30/08/2019,20:45:35,214357,0,0
30/08/2019,21:00:35,214357,0,0
30/08/2019,21:15:35,214357,0,0
30/08/2019,21:30:35,214357,0,0
30/08/2019,21:45:35,214357,0,0
30/08/2019,22:00:35,214357,0,0
30/08/2019,22:15:35,214357,0,0
30/08/2019,22:30:35,214357,0,0
30/08/2019,22:45:35,214357,0,0
30/08/2019,23:00:35,214357,0,0
30/08/2019,23:15:35,214357,0,0
30/08/2019,23:30:35,214357,0,0
30/08/2019,23:45:35,214357,0,0
31/08/2019,0:00:35,214357,0,0
31/08/2019,0:15:35,214357,0,0
31/08/2019,0:30:35,214357,0,0
31/08/2019,0:45:35,214357,0,0
31/08/2019,1:00:35,214357,0,0
31/08/2019,1:15:35,214357,0,0
31/08/2019,1:30:35,214357,0,0
31/08/2019,1:45:35,214357,0,0
31/08/2019,2:00:35,214357,0.001875,0
31/08/2019,2:15:35,214357,0,0
31/08/2019,2:30:35,214357,0,0
31/08/2019,2:45:35,214357,0,0
31/08/2019,3:00:35,214357,0,0
31/08/2019,3:15:35,214357,0,0
31/08/2019,3:30:35,214357,0,0
31/08/2019,3:45:35,214357,0,0
31/08/2019,4:00:35,214357,0,0
31/08/2019,4:15:35,214357,0,0
31/08/2019,4:30:35,214357,0,0
31/08/2019,4:45:35,214357,0,0
31/08/2019,5:00:35,214357,0,0
31/08/2019,5:15:35,214357,0,0
31/08/2019,5:30:35,214357,0,0
31/08/2019,5:45:35,214357,0,0
31/08/2019,6:00:35,214357,0,0
31/08/2019,6:15:35,214357,0,0
31/08/2019,6:30:35,214357,0,0
31/08/2019,6:45:35,214357,0,0
31/08/2019,7:00:35,214357,0,0
31/08/2019,7:15:35,214357,0,0
31/08/2019,7:30:35,214357,0,0
31/08/2019,7:45:35,214357,0,0
31/08/2019,8:00:35,214357,0,0
31/08/2019,8:15:35,214357,0,0
31/08/2019,8:30:35,214357,0,0
31/08/2019,8:45:35,214357,0,0
31/08/2019,9:00:35,214357,0,0
31/08/2019,9:15:35,214357,0,0
31/08/2019,9:30:35,214357,0,0
31/08/2019,9:45:35,214357,0,0
31/08/2019,10:00:35,214357,0,0
31/08/2019,10:15:35,214357,0,0
31/08/2019,10:30:35,214357,0,0
31/08/2019,10:45:35,214357,0,0
31/08/2019,11:00:35,214357,0,0
31/08/2019,11:15:35,214357,0,0
31/08/2019,11:30:35,214357,0,0
31/08/2019,11:45:35,214357,0,0
31/08/2019,12:00:35,214357,0,0
31/08/2019,12:15:35,214357,0,0
31/08/2019,12:30:35,214357,0,0
31/08/2019,12:45:35,214357,0,0
31/08/2019,13:00:35,214357,0,0
31/08/2019,13:15:35,214357,0,0
31/08/2019,13:30:35,214357,0,0
31/08/2019,13:45:35,214357,0,0
31/08/2019,14:00:35,214357,0,0
31/08/2019,14:15:35,214357,0,0
31/08/2019,14:30:35,214357,0,0
31/08/2019,14:45:35,214357,0,0
31/08/2019,15:00:35,214357,0,0
31/08/2019,15:15:35,214357,0,0
31/08/2019,15:30:35,214357,0,0
31/08/2019,15:45:35,214357,0,0
31/08/2019,16:00:35,214357,0,0
31/08/2019,16:15:35,214357,0,0
31/08/2019,16:30:35,214357,0,0
31/08/2019,16:45:35,214357,0,0
31/08/2019,17:00:35,214357,0,0
31/08/2019,17:15:35,214357,0,0
31/08/2019,17:30:35,214357,0,0
31/08/2019,17:45:35,214357,0,0
31/08/2019,18:00:35,214357,0,0
31/08/2019,18:15:35,214357,0,0
31/08/2019,18:30:35,214357,0,0
31/08/2019,18:45:35,214357,0,0
31/08/2019,19:00:35,214357,0,0
31/08/2019,19:15:35,214357,0,0
31/08/2019,19:30:35,214357,0,0
31/08/2019,19:45:35,214357,0,0
31/08/2019,20:00:35,214357,0,0
31/08/2019,20:15:35,214357,0,0
31/08/2019,20:30:35,214357,0,0
31/08/2019,20:45:35,214357,0,0
31/08/2019,21:00:35,214357,0,0
31/08/2019,21:15:35,214357,0,0
31/08/2019,21:30:35,214357,0,0
31/08/2019,21:45:35,214357,0,0
31/08/2019,22:00:35,214357,0,0
31/08/2019,22:15:35,214357,0,0
31/08/2019,22:30:35,214357,0,0
31/08/2019,22:45:35,214357,0,0
31/08/2019,23:00:35,214357,0,0
31/08/2019,23:15:35,214357,0,0
31/08/2019,23:30:35,214357,0,0
31/08/2019,23:45:35,214357,0,0
1/09/2019,0:00:35,214357,0,0
1/09/2019,0:15:35,214357,0,0
1/09/2019,0:30:35,214357,0,0
1/09/2019,0:45:35,214357,0,0
1/09/2019,1:00:35,214357,0,0
1/09/2019,1:15:35,214357,0,0
1/09/2019,1:30:35,214357,0,0
1/09/2019,1:45:35,214357,0,0
1/09/2019,2:00:35,214357,0,0
1/09/2019,2:15:35,214357,0,0
1/09/2019,2:30:35,214357,0,0
1/09/2019,2:45:35,214357,0,0
